x1,x2,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,y
90000.0,1,53,0.0,0.0,0.0,0.0,0.0,0.0,87235.0,88338.0,78994.0,50095.0,48987.0,49519.0,4000.0,2602.0,2000.0,3000.0,2000.0,5000.0,0
60000.0,1,48,0.0,0.0,0.0,0.0,0.0,0.0,46578.0,39085.0,18628.0,19002.0,19715.0,18900.0,1308.0,1290.0,664.0,1003.0,693.0,759.0,1
220000.0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,26595.0,33330.0,36720.0,40729.0,44762.0,48914.0,9000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
60000.0,1,41,2.0,0.0,0.0,2.0,0.0,0.0,56483.0,55643.0,54941.0,50291.0,35829.0,36602.0,2203.0,4687.0,11.0,1500.0,1500.0,2000.0,1
30000.0,1,22,0.0,0.0,-2.0,-2.0,-2.0,-2.0,18830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,1,27,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,0.0,2051.0,446.0,0.0,0.0,0.0,2051.0,446.0,0.0,0.0,0.0,1593.0,1
200000.0,0,37,-2.0,-1.0,-1.0,-1.0,0.0,0.0,500.0,598.0,1946.0,11900.0,6344.0,4747.0,598.0,1950.0,11921.0,4.0,3.0,1201.0,1
30000.0,0,36,1.0,2.0,2.0,2.0,0.0,0.0,13208.0,13692.0,14176.0,14642.0,15397.0,16147.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1
300000.0,1,31,0.0,0.0,0.0,-1.0,-1.0,0.0,34515.0,60700.0,33843.0,5045.0,10288.0,12565.0,30000.0,5000.0,5045.0,10288.0,5000.0,5000.0,1
260000.0,1,28,0.0,0.0,0.0,0.0,-1.0,0.0,251811.0,256753.0,143240.0,150000.0,14098.0,28736.0,9388.0,5000.0,10000.0,14098.0,15000.0,15000.0,0
220000.0,1,29,3.0,3.0,2.0,2.0,2.0,0.0,4695.0,4488.0,4283.0,5807.0,5568.0,5827.0,0.0,0.0,1587.0,0.0,500.0,586.0,1
300000.0,1,28,0.0,0.0,2.0,2.0,2.0,2.0,275855.0,286812.0,280337.0,318248.0,316147.0,303666.0,15000.0,7000.0,50000.0,12000.0,0.0,13000.0,1
50000.0,1,36,0.0,0.0,0.0,0.0,0.0,2.0,45260.0,46605.0,47317.0,48259.0,50245.0,50265.0,2075.0,1787.0,1729.0,2765.0,1000.0,2000.0,1
200000.0,1,28,1.0,2.0,2.0,2.0,2.0,2.0,171468.0,167214.0,180484.0,176111.0,184620.0,189518.0,0.0,16000.0,0.0,13000.0,8000.0,0.0,1
110000.0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,80338.0,83483.0,74258.0,66409.0,69895.0,72234.0,5000.0,10000.0,3000.0,6000.0,3300.0,5000.0,0
100000.0,0,36,0.0,0.0,0.0,-1.0,-1.0,2.0,15585.0,12430.0,8186.0,1127.0,10880.0,10143.0,5000.0,5000.0,1127.0,10143.0,0.0,7000.0,0
150000.0,1,41,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,11026.0,9459.0,9929.0,1595.0,3630.0,3516.0,9640.0,9976.0,1595.0,3647.0,3516.0,11071.0,0
150000.0,0,29,0.0,0.0,-2.0,-2.0,-2.0,-2.0,38675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,0,28,0.0,0.0,0.0,0.0,0.0,-2.0,92174.0,93991.0,54735.0,31682.0,0.0,0.0,4086.0,2635.0,1700.0,0.0,0.0,0.0,0
100000.0,1,31,0.0,0.0,-1.0,-1.0,0.0,-1.0,92265.0,93873.0,1473.0,2946.0,1473.0,540.0,5000.0,1473.0,2946.0,0.0,540.0,780.0,0
140000.0,1,38,2.0,2.0,2.0,0.0,0.0,2.0,119715.0,122283.0,118913.0,120435.0,139795.0,142950.0,6000.0,0.0,5000.0,21500.0,5500.0,0.0,0
180000.0,1,28,1.0,2.0,2.0,0.0,0.0,0.0,172850.0,182810.0,169529.0,153501.0,136920.0,139506.0,14400.0,402.0,5166.0,5000.0,5030.0,5391.0,1
10000.0,0,27,0.0,0.0,2.0,0.0,0.0,0.0,7015.0,10227.0,9560.0,9901.0,9963.0,10182.0,3507.0,0.0,500.0,370.0,393.0,700.0,1
470000.0,1,35,0.0,0.0,0.0,0.0,0.0,0.0,270005.0,262579.0,248080.0,232961.0,217802.0,202092.0,9500.0,9000.0,8086.0,14700.0,7000.0,9000.0,0
30000.0,1,52,2.0,2.0,2.0,2.0,2.0,2.0,18499.0,20391.0,20758.0,21118.0,21632.0,22129.0,2500.0,1000.0,1000.0,1000.0,1000.0,0.0,1
250000.0,0,44,-1.0,0.0,-1.0,0.0,0.0,-2.0,4602.0,18382.0,15450.0,1867.0,-1.0,-1.0,5000.0,16000.0,0.0,1.0,0.0,0.0,0
60000.0,1,36,0.0,0.0,0.0,0.0,0.0,0.0,60333.0,51838.0,45728.0,36441.0,37336.0,38138.0,2100.0,2000.0,1700.0,1500.0,1400.0,1500.0,0
170000.0,0,39,0.0,0.0,0.0,0.0,0.0,0.0,142509.0,143339.0,125864.0,112300.0,110371.0,113685.0,5000.0,20000.0,6000.0,5000.0,5000.0,3000.0,0
130000.0,1,36,2.0,2.0,0.0,0.0,0.0,2.0,131989.0,128467.0,131073.0,132399.0,140254.0,139209.0,0.0,6230.0,5000.0,10200.0,4400.0,4570.0,1
50000.0,0,29,1.0,2.0,0.0,0.0,0.0,2.0,23451.0,22781.0,24108.0,25203.0,26681.0,26117.0,0.0,2000.0,1800.0,2200.0,0.0,2250.0,1
360000.0,0,57,1.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,860.0,246.0,-46.0,-46.0,0.0,860.0,246.0,0.0,0.0,0.0,0
410000.0,0,41,0.0,0.0,0.0,0.0,-1.0,0.0,392906.0,400864.0,410877.0,419454.0,1356.0,1362.0,16000.0,17986.0,18545.0,1362.0,6.0,0.0,0
130000.0,0,33,2.0,2.0,3.0,2.0,0.0,0.0,20091.0,21459.0,20832.0,21386.0,22227.0,23466.0,2000.0,0.0,1200.0,1200.0,1600.0,1500.0,1
200000.0,1,45,0.0,0.0,0.0,-1.0,-1.0,-1.0,45876.0,35732.0,18000.0,27404.0,2644.0,2262.0,1732.0,1000.0,27404.0,2644.0,2262.0,4500.0,0
360000.0,1,30,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,79397.0,77962.0,73870.0,58792.0,58402.0,59633.0,2950.0,3000.0,2205.0,2300.0,2300.0,3000.0,1
30000.0,0,26,1.0,4.0,3.0,2.0,2.0,4.0,24386.0,23744.0,23090.0,22436.0,26886.0,30858.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0
400000.0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,41008.0,42351.0,43146.0,44227.0,45062.0,46012.0,2005.0,1800.0,1800.0,1700.0,1700.0,1800.0,1
90000.0,1,25,0.0,0.0,0.0,-2.0,-2.0,-2.0,74814.0,71859.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0
620000.0,1,38,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,1966.0,35703.0,1241.0,-119.0,23969.0,5567.0,35703.0,1241.0,119.0,24088.0,0.0,0.0,0
360000.0,0,33,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,780.0,286.0,0.0,0.0,390.0,-200.0,286.0,0.0,0.0,390.0,0.0,0.0,0
30000.0,0,42,0.0,0.0,2.0,0.0,0.0,0.0,18583.0,20940.0,20306.0,20965.0,21625.0,22055.0,2975.0,0.0,1000.0,1000.0,790.0,816.0,1
30000.0,1,27,0.0,0.0,0.0,0.0,0.0,0.0,23447.0,24563.0,25650.0,26222.0,26800.0,27554.0,1500.0,1500.0,1000.0,1000.0,1200.0,4271.0,1
100000.0,1,24,0.0,0.0,0.0,0.0,0.0,0.0,76025.0,68016.0,63520.0,64825.0,65725.0,67183.0,3000.0,3600.0,3000.0,2500.0,2600.0,3000.0,0
170000.0,1,27,0.0,0.0,0.0,0.0,0.0,0.0,19269.0,20313.0,20852.0,17560.0,17918.0,9100.0,1661.0,1200.0,351.0,358.0,182.0,0.0,1
20000.0,0,24,2.0,0.0,0.0,0.0,0.0,0.0,11179.0,12188.0,12904.0,14217.0,14360.0,16140.0,1504.0,1220.0,1533.0,676.0,2177.0,559.0,1
20000.0,0,59,1.0,2.0,2.0,4.0,3.0,2.0,19074.0,18482.0,20329.0,19616.0,19303.0,1013.0,0.0,2300.0,0.0,0.0,0.0,2821.0,1
50000.0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,54332.0,51671.0,50272.0,49293.0,47154.0,50069.0,3000.0,1928.0,1595.0,1526.0,13000.0,1569.0,1
230000.0,1,35,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7035.0,2954.0,13375.0,-10.0,8808.0,6632.0,2969.0,13441.0,0.0,8818.0,4.0,28.0,0
90000.0,1,33,0.0,0.0,0.0,2.0,2.0,2.0,33035.0,34178.0,36133.0,38240.0,37325.0,39725.0,2000.0,2500.0,3000.0,0.0,3000.0,2000.0,1
50000.0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,43998.0,49123.0,49397.0,50360.0,19971.0,19694.0,10000.0,4000.0,5000.0,3000.0,4500.0,2000.0,0
20000.0,1,23,0.0,0.0,0.0,0.0,0.0,0.0,16740.0,17451.0,18141.0,18239.0,18302.0,18337.0,1600.0,1600.0,1000.0,663.0,654.0,651.0,0
200000.0,0,42,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-200.0,-200.0,-200.0,-200.0,2472.0,0.0,0.0,0.0,0.0,2672.0,0.0,1862.0,0
50000.0,0,28,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,1,48,0.0,0.0,-1.0,0.0,0.0,0.0,143650.0,0.0,139067.0,93325.0,94256.0,97009.0,0.0,139067.0,4263.0,3376.0,4274.0,4635.0,0
500000.0,1,43,0.0,0.0,0.0,-1.0,-1.0,-1.0,42081.0,46495.0,39489.0,12421.0,11345.0,11968.0,16495.0,15720.0,12421.0,11345.0,11968.0,11824.0,0
30000.0,0,23,1.0,2.0,0.0,0.0,0.0,0.0,30391.0,29144.0,30419.0,30097.0,25887.0,25707.0,0.0,2033.0,1420.0,0.0,92.0,0.0,0
280000.0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,148186.0,150724.0,153762.0,155242.0,143679.0,145615.0,5000.0,5006.0,4408.0,4117.0,4600.0,4600.0,0
400000.0,1,49,1.0,2.0,2.0,-2.0,-2.0,-2.0,9279.0,7419.0,0.0,3378.0,0.0,590.0,0.0,0.0,3378.0,0.0,590.0,2951.0,0
180000.0,1,39,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
400000.0,1,31,0.0,-1.0,-1.0,0.0,-1.0,0.0,7912.0,4220.0,3364.0,2832.0,34967.0,38706.0,4220.0,3364.0,2500.0,34967.0,10000.0,22600.0,0
50000.0,1,42,2.0,0.0,0.0,0.0,2.0,2.0,31422.0,32420.0,33462.0,36199.0,36803.0,37566.0,1521.0,1563.0,3300.0,1500.0,1500.0,1600.0,1
100000.0,0,40,2.0,2.0,2.0,2.0,2.0,0.0,70762.0,69025.0,74489.0,78660.0,76797.0,78404.0,0.0,6600.0,6000.0,0.0,3000.0,3100.0,1
390000.0,1,27,0.0,0.0,0.0,0.0,0.0,0.0,375023.0,376767.0,359292.0,348513.0,272077.0,225079.0,13313.0,13705.0,15454.0,144206.0,9000.0,10000.0,0
140000.0,1,36,0.0,0.0,0.0,0.0,0.0,0.0,50663.0,50847.0,50768.0,50629.0,49974.0,49897.0,1788.0,2182.0,2041.0,1715.0,1982.0,30000.0,0
250000.0,0,41,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1338.0,-24.0,8324.0,5872.0,23020.0,2367.0,0.0,8348.0,0.0,23020.0,2367.0,3117.0,1
50000.0,0,28,3.0,2.0,2.0,0.0,0.0,0.0,49828.0,50467.0,48964.0,49447.0,44067.0,44760.0,2121.0,0.0,2000.0,2000.0,2000.0,2000.0,1
300000.0,0,56,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
180000.0,1,26,0.0,0.0,0.0,0.0,0.0,0.0,3739.0,4889.0,7768.0,7156.0,6956.0,29402.0,3889.0,4739.0,2289.0,4289.0,26735.0,3972.0,1
50000.0,0,41,0.0,0.0,0.0,0.0,0.0,0.0,15502.0,14446.0,10339.0,10766.0,10945.0,11214.0,1500.0,1500.0,600.0,500.0,600.0,500.0,0
130000.0,1,26,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,20054.0,1298.0,6712.0,-884.0,-6332.0,-9333.0,1298.0,6730.0,900.0,5448.0,0.0,25000.0,0
100000.0,1,40,-2.0,-1.0,2.0,2.0,-2.0,-1.0,3234.0,6163.0,3786.0,3789.0,2195.0,3691.0,6163.0,0.0,3809.0,0.0,3691.0,1328.0,0
180000.0,0,30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,440.0,30404.0,0.0,880.0,150.0,430.0,30404.0,0.0,880.0,150.0,430.0,747.0,0
50000.0,0,44,2.0,2.0,0.0,0.0,3.0,2.0,127510.0,123969.0,128267.0,139912.0,136604.0,134705.0,0.0,6300.0,15300.0,0.0,0.0,9500.0,1
90000.0,0,46,0.0,0.0,0.0,0.0,0.0,0.0,91092.0,91229.0,66730.0,44850.0,29257.0,24755.0,4000.0,3000.0,2000.0,638.0,2000.0,500.0,0
500000.0,0,51,0.0,0.0,0.0,0.0,0.0,0.0,396402.0,395484.0,333041.0,294173.0,300616.0,266973.0,14034.0,15040.0,12018.0,15028.0,10038.0,10018.0,0
30000.0,1,35,2.0,2.0,0.0,0.0,0.0,0.0,25368.0,24662.0,26001.0,27012.0,27241.0,27812.0,0.0,1739.0,1750.0,975.0,1010.0,3226.0,1
80000.0,1,46,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,650.0,0.0,1
50000.0,1,39,0.0,0.0,0.0,0.0,0.0,0.0,49005.0,49407.0,45881.0,45784.0,50072.0,49112.0,6000.0,5000.0,5000.0,8000.0,4000.0,4000.0,0
180000.0,0,31,2.0,2.0,0.0,0.0,0.0,0.0,36864.0,35587.0,35989.0,36013.0,36164.0,31637.0,0.0,1800.0,1230.0,1200.0,1350.0,2310.0,0
80000.0,0,41,0.0,0.0,0.0,0.0,0.0,-1.0,165578.0,153033.0,133017.0,19164.0,3272.0,11766.0,4351.0,3520.0,1000.0,3272.0,11766.0,1740.0,1
180000.0,1,28,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,168318.0,127111.0,74197.0,-19.0,-19.0,142176.0,4163.0,1898.0,0.0,0.0,142195.0,5100.0,0
130000.0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,75472.0,75095.0,59335.0,54668.0,22780.0,13417.0,2452.0,2140.0,1093.0,13706.0,500.0,100.0,1
360000.0,1,41,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
330000.0,1,36,0.0,0.0,0.0,0.0,0.0,0.0,257156.0,257576.0,256014.0,245244.0,239441.0,242025.0,10037.0,10109.0,10053.0,10014.0,9001.0,9001.0,0
30000.0,0,30,0.0,0.0,2.0,0.0,0.0,0.0,13216.0,15003.0,15461.0,16204.0,16642.0,17067.0,2000.0,1000.0,1000.0,700.0,700.0,700.0,0
50000.0,1,33,1.0,2.0,0.0,0.0,-2.0,-2.0,7642.0,3273.0,4166.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1
100000.0,1,29,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
270000.0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,42598.0,44610.0,46666.0,48685.0,49574.0,50622.0,3036.0,3092.0,3111.0,2000.0,2000.0,2000.0,1
50000.0,1,26,2.0,2.0,2.0,2.0,2.0,2.0,46800.0,47830.0,48868.0,49470.0,48003.0,50755.0,2100.0,2100.0,1701.0,1.0,3906.0,0.0,1
100000.0,1,28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,555.0,712.0,712.0,712.0,862.0,712.0,712.0,712.0,712.0,862.0,712.0,1840.0,1
120000.0,1,24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2946.0,384.0,1914.0,390.0,0.0,780.0,384.0,1920.0,390.0,0.0,780.0,0.0,1
60000.0,1,43,2.0,2.0,-2.0,-2.0,-2.0,-1.0,4703.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0,0.0,992.0,14000.0,1
20000.0,1,41,-1.0,-1.0,-1.0,0.0,0.0,0.0,780.0,0.0,732.0,642.0,1252.0,643.0,0.0,732.0,300.0,1000.0,500.0,1000.0,1
90000.0,0,39,2.0,2.0,2.0,2.0,2.0,2.0,26493.0,30034.0,29268.0,31776.0,32456.0,31800.0,4000.0,0.0,3000.0,1500.0,0.0,2600.0,1
30000.0,1,42,0.0,0.0,0.0,2.0,2.0,2.0,21969.0,23306.0,27851.0,27098.0,29866.0,29276.0,1706.0,5251.0,0.0,3519.0,0.0,1368.0,1
450000.0,0,33,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-14.0,2568.0,-387.0,-387.0,-387.0,113.0,2582.0,0.0,0.0,0.0,500.0,2515.0,0
30000.0,0,49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1659.0,1473.0,390.0,390.0,390.0,1320.0,1473.0,390.0,390.0,390.0,1320.0,0.0,0
350000.0,0,30,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,51672.0,31250.0,29178.0,29180.0,52550.0,43538.0,13113.0,12110.0,15044.0,32244.0,40218.0,112406.0,0
80000.0,1,32,2.0,2.0,0.0,0.0,0.0,2.0,70381.0,68660.0,70081.0,70899.0,75331.0,74005.0,0.0,3126.0,2578.0,5616.0,0.0,3000.0,1
20000.0,1,27,0.0,0.0,0.0,0.0,0.0,0.0,5635.0,5735.0,4941.0,4236.0,3200.0,1375.0,1186.0,1300.0,1246.0,264.0,375.0,700.0,0
500000.0,1,39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36550.0,18752.0,22376.0,39018.0,4233.0,397.0,18795.0,22398.0,39041.0,4233.0,397.0,28337.0,0
290000.0,0,30,2.0,2.0,0.0,0.0,0.0,2.0,270131.0,213484.0,197238.0,202680.0,133478.0,131024.0,0.0,9000.0,10500.0,17000.0,0.0,3500.0,1
370000.0,0,40,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,1,44,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,0,24,0.0,0.0,2.0,0.0,0.0,-1.0,12549.0,11552.0,6622.0,6232.0,390.0,930.0,2319.0,0.0,0.0,0.0,930.0,0.0,1
70000.0,1,27,0.0,0.0,0.0,0.0,0.0,0.0,42825.0,47047.0,62703.0,28945.0,16345.0,21163.0,5000.0,20000.0,10000.0,6000.0,5000.0,8000.0,0
160000.0,0,43,-1.0,-1.0,-1.0,0.0,0.0,0.0,162.0,414.0,6437.0,16520.0,14374.0,10969.0,414.0,6437.0,10428.0,463.0,426.0,219.0,1
20000.0,1,46,2.0,0.0,0.0,2.0,2.0,2.0,16371.0,17384.0,19954.0,19259.0,20139.0,19434.0,1289.0,2859.0,0.0,1044.0,0.0,528.0,1
20000.0,1,46,4.0,3.0,2.0,3.0,2.0,0.0,15833.0,15286.0,17021.0,16461.0,15901.0,16294.0,0.0,2277.0,0.0,0.0,800.0,1400.0,1
50000.0,0,32,1.0,2.0,2.0,2.0,2.0,2.0,45997.0,47003.0,46468.0,47198.0,49634.0,48708.0,2064.0,500.0,1800.0,3528.0,0.0,3000.0,1
100000.0,1,53,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
160000.0,0,25,1.0,-1.0,2.0,2.0,-2.0,-2.0,0.0,10139.0,7858.0,0.0,0.0,0.0,10139.0,0.0,0.0,0.0,0.0,0.0,1
200000.0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,137266.0,137888.0,136545.0,116549.0,109622.0,111113.0,5212.0,5065.0,4005.0,3900.0,4003.0,4306.0,0
150000.0,0,28,0.0,-1.0,-1.0,-1.0,0.0,0.0,123767.0,18479.0,7672.0,1736.0,82188.0,67578.0,20732.0,7672.0,1736.0,82178.0,5000.0,2600.0,0
120000.0,1,35,2.0,2.0,2.0,2.0,0.0,0.0,110581.0,104687.0,112279.0,108089.0,88594.0,87630.0,0.0,10800.0,0.0,3500.0,3400.0,3500.0,1
230000.0,1,28,0.0,0.0,0.0,-2.0,-1.0,-1.0,26361.0,18826.0,1100.0,2100.0,767.0,6173.0,1710.0,1100.0,1000.0,767.0,6173.0,1000.0,1
20000.0,1,29,1.0,2.0,0.0,0.0,0.0,2.0,6345.0,6098.0,7107.0,7401.0,7826.0,7552.0,0.0,1118.0,412.0,694.0,0.0,300.0,0
50000.0,0,41,0.0,0.0,2.0,2.0,2.0,2.0,5620.0,46907.0,45880.0,48697.0,49504.0,50577.0,42100.0,0.0,3900.0,1900.0,2000.0,0.0,0
560000.0,1,45,0.0,0.0,0.0,0.0,0.0,0.0,34669.0,150228.0,151425.0,143343.0,127225.0,130479.0,150000.0,60052.0,10268.0,27225.0,15000.0,20000.0,0
50000.0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,28725.0,28424.0,30965.0,28612.0,25498.0,24866.0,2000.0,5000.0,1500.0,1000.0,2000.0,5000.0,1
90000.0,1,35,0.0,0.0,2.0,0.0,0.0,0.0,35232.0,38329.0,37433.0,38507.0,39468.0,40183.0,4000.0,0.0,1700.0,1600.0,1500.0,4000.0,0
500000.0,0,45,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,186610.0,130751.0,43890.0,38759.0,46834.0,28408.0,261524.0,43919.0,38787.0,46834.0,28408.0,63001.0,0
350000.0,1,28,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3738.0,7555.0,36553.0,8997.0,13074.0,5107.0,7555.0,36698.0,9124.0,13074.0,5107.0,18830.0,0
230000.0,0,32,2.0,0.0,0.0,0.0,2.0,2.0,253935.0,237858.0,242378.0,235163.0,234032.0,225822.0,10183.0,10057.0,19000.0,9100.0,0.0,16500.0,1
160000.0,1,35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19082.0,2815.0,27380.0,10028.0,2824.0,9940.0,2815.0,27380.0,10050.0,3000.0,9940.0,12498.0,0
150000.0,1,32,-1.0,2.0,-1.0,0.0,0.0,0.0,3204.0,430.0,29425.0,30437.0,31123.0,28997.0,0.0,29425.0,2000.0,1528.0,1518.0,2000.0,0
50000.0,1,26,0.0,0.0,0.0,-2.0,-2.0,-1.0,6450.0,10744.0,0.0,0.0,0.0,239.0,4500.0,0.0,0.0,0.0,239.0,3363.0,1
500000.0,0,41,-1.0,-1.0,-1.0,0.0,0.0,-1.0,326.0,628.0,6290.0,11604.0,24679.0,8642.0,628.0,6290.0,6000.0,14000.0,8642.0,326.0,1
100000.0,0,44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,780.0,0.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,390.0,1
220000.0,1,32,-1.0,0.0,0.0,0.0,0.0,0.0,8178.0,9509.0,9110.0,6401.0,7084.0,5625.0,9140.0,9046.0,6007.0,5030.0,5019.0,5018.0,0
90000.0,1,28,1.0,2.0,2.0,2.0,2.0,0.0,56889.0,55407.0,64428.0,64767.0,65579.0,67328.0,0.0,10000.0,2000.0,2000.0,3000.0,3000.0,1
100000.0,1,24,3.0,2.0,2.0,2.0,2.0,2.0,81601.0,79689.0,85389.0,83121.0,88304.0,90746.0,0.0,7000.0,0.0,6600.0,4000.0,3200.0,1
50000.0,1,34,0.0,0.0,0.0,0.0,0.0,0.0,50854.0,17429.0,17728.0,17886.0,18043.0,19134.0,1314.0,2000.0,1300.0,1000.0,1500.0,1000.0,0
150000.0,1,32,-1.0,-1.0,0.0,0.0,0.0,-1.0,1663.0,14045.0,13155.0,15183.0,11498.0,2392.0,14045.0,1030.0,5183.0,0.0,2392.0,7007.0,0
80000.0,1,43,2.0,0.0,0.0,0.0,0.0,0.0,68612.0,69971.0,71846.0,72372.0,73475.0,74842.0,3100.0,3600.0,2720.0,2400.0,2224.0,3990.0,0
60000.0,1,43,0.0,0.0,0.0,0.0,0.0,0.0,60283.0,61227.0,60385.0,30368.0,29667.0,30159.0,3000.0,1700.0,1135.0,1100.0,1500.0,1200.0,1
50000.0,1,24,0.0,0.0,0.0,0.0,0.0,-2.0,44159.0,41904.0,46174.0,40675.0,0.0,0.0,5000.0,5000.0,2000.0,0.0,0.0,0.0,0
200000.0,0,27,0.0,0.0,0.0,0.0,0.0,2.0,233637.0,175918.0,181089.0,183180.0,192223.0,189681.0,7000.0,8100.0,6600.0,12000.0,0.0,6054.0,1
260000.0,1,28,0.0,0.0,0.0,0.0,0.0,0.0,238896.0,244419.0,250051.0,247271.0,250327.0,253355.0,11000.0,11065.0,9500.0,9000.0,9100.0,9500.0,0
160000.0,0,36,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0
50000.0,0,39,0.0,0.0,-2.0,-2.0,-2.0,-2.0,44574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,1,22,2.0,2.0,2.0,2.0,2.0,2.0,46035.0,46620.0,47341.0,45527.0,48358.0,47442.0,2000.0,1800.0,0.0,4100.0,0.0,2500.0,1
220000.0,0,31,0.0,0.0,0.0,0.0,-1.0,0.0,5254.0,5868.0,8708.0,4078.0,5365.0,4055.0,5000.0,3040.0,3520.0,5371.0,20.0,0.0,0
80000.0,1,43,0.0,0.0,0.0,0.0,0.0,0.0,80707.0,77532.0,77492.0,78362.0,50001.0,50035.0,3332.0,3051.0,2600.0,1877.0,1767.0,1797.0,0
80000.0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,19211.0,20237.0,21268.0,23903.0,24367.0,24964.0,1337.0,1368.0,3003.0,1000.0,1000.0,2000.0,1
140000.0,1,30,0.0,0.0,0.0,0.0,0.0,0.0,97288.0,98068.0,98098.0,97055.0,97035.0,101525.0,4400.0,4500.0,3500.0,3500.0,8000.0,500.0,1
140000.0,0,36,1.0,-1.0,-1.0,0.0,0.0,-1.0,-5.0,1135.0,17227.0,12918.0,10898.0,823.0,1140.0,17227.0,0.0,365.0,840.0,4507.0,0
110000.0,1,28,0.0,0.0,0.0,0.0,0.0,0.0,35208.0,36619.0,38026.0,40332.0,41772.0,43052.0,2000.0,2000.0,3000.0,2000.0,2000.0,2000.0,1
